ABC command line: "read /home/andrew/rust-formal-verification/tests/examples/hwmcc20/2019/wolf/2019C/qspiflash_dualflexpress_divthree-p034_zero_then_fold2.aig ; pdr -v".

VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
 59 : ... 1 1 1 2 4 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 4 628    17   137      7.78 sec
 60 : ... 1 1 2 4 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 629     0   137      7.84 sec
 61 : ... 1 2 4 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 628     0   137      7.90 sec
 62 : ... 1 7 8 13 14 8 7 7 7 8 10 9 8 6 7 6 7 6 7 7 7 7 10 11 12 769    40   137      8.21 sec
 63 : ... 1 2 1 2 5 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 644     2   137      8.28 sec
 64 : ... 2 1 2 5 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 642     2   137      8.34 sec
 65 : ... 1 2 5 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 2 1 4 9 7 662    21   137      8.43 sec
 66 : ... 152 150 149 142 147 136 134 98 99 110 110 98 77 61 57 765     171   137     10.47 sec
 67 : ... 2 2 1 2 3 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 2 659     2   137     10.55 sec
 68 : ... 2 1 2 3 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 2 3 658     2   137     10.61 sec
 69 : ... 1 2 3 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 4 6 8 673    21   137     10.69 sec
 70 : ... 4 5 2 10 9 10 5 2 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 2 1 1 715    44   137     10.83 sec
 71 : ... 2 2 1 2 2 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 663     2   137     10.89 sec
 72 : ... 2 1 2 2 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 3 663     2   137     10.96 sec
 73 : ... 1 2 2 2 1 5 6 4 3 2 1 1 1 1 2 2 1 1 2 1 1 1 1 1 1 3 4 4 706    62   137     11.09 sec
 74 : ... 2 2 1 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 5 10 9 676     13   137     11.17 sec
 75 : ... 2 2 1 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 4 691    12   137     11.25 sec
 76 : ... 2 1 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 686     0   137     11.31 sec
 77 : ... 1 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 685     0   137     11.37 sec
 78 : ... 2 1 1 6 9 15 10 7 6 5 6 5 7 7 6 8 8 6 7 9 9 8 7 7 8 7 8 757    61   137     11.60 sec
 79 : ... 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 2 1 1 1 1 1 1 1 4 690    17   137     11.68 sec
 80 : ... 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 2 1 1 1 1 1 1 1 1 1 690     0   137     11.74 sec
 81 : ... 1 2 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 689     0   137     11.80 sec
 82 : ... 1 1 16 26 35 19 7 5 1 1 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 878    80   137     12.31 sec
 83 : ... 1 1 5 10 18 4 1 1 1 1 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 732     2   137     12.39 sec
 84 : ... 1 5 8 18 4 1 1 1 1 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 3 733      2   137     12.46 sec
 85 : ... 5 8 18 4 1 1 1 1 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 5 9 12 738    18   137     12.54 sec
 86 : ... 18 4 4 10 12 8 8 7 2 2 2 2 1 1 1 1 1 1 2 3 3 1 1 3 1 1 834     75   140     12.80 sec
 87 : ... 1 6 3 2 4 7 1 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 767     2   140     12.89 sec
 88 : ... 6 3 2 4 6 1 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 3 768     2   140     12.96 sec
 89 : ... 56 45 42 44 50 50 50 45 25 26 27 39 39 48 41 53 46 61 888      79   140     13.77 sec
 90 : ... 1 4 1 2 5 9 2 4 6 15 12 3 2 1 1 1 1 1 1 1 2 1 1 2 5 7 8 792    31   140     13.91 sec
 91 : ... 4 1 1 1 1 1 3 4 10 3 1 1 1 1 1 1 1 1 1 1 1 1 3 7 10 7 4 775    15   140     13.99 sec
 92 : ... 1 1 1 1 1 3 4 10 3 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 1 3 5 777     12   140     14.06 sec
 93 : ... 1 1 1 1 3 4 10 3 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 1 2 2 2 775      0   140     14.12 sec
 94 : ... 1 1 1 3 4 10 3 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 1 2 2 2 2 773      0   140     14.18 sec
 95 : ... 1 3 4 10 3 8 11 11 4 3 1 1 1 1 1 1 1 2 2 2 1 2 2 2 2 4 792     37   140     14.28 sec
 96 : ... 1 1 2 1 3 1 2 2 2 1 7 9 8 8 3 2 1 1 1 1 1 1 2 2 3 2 3 5 801    30   140     14.38 sec
 97 : ... 1 2 1 3 1 2 2 2 1 3 6 6 2 1 1 1 1 1 1 1 1 2 2 2 2 2 1 1 801     0   140     14.45 sec
 98 : ... 2 1 3 1 2 2 2 1 2 5 6 2 1 1 1 1 1 1 1 1 2 2 2 2 2 1 1 1 800     0   140     14.51 sec
 99 : ... 1 3 1 2 2 2 1 2 5 7 5 4 3 1 1 1 1 1 1 2 2 2 2 3 3 3 2 4 822    23   140     14.61 sec
100 : ... 2 2 2 1 2 6 7 7 10 13 14 6 3 1 1 1 3 3 3 3 3 3 2 2 2 5 823     33   140     14.72 sec
101 : ... 1 2 2 2 1 1 1 2 1 2 4 9 1 1 1 1 1 2 2 2 1 3 3 2 2 2 2 2 808     0   140     14.79 sec
102 : ... 2 2 2 1 1 1 2 1 2 4 8 1 1 1 1 1 2 2 1 1 3 3 2 2 2 2 2 2 817    17   140     14.86 sec
103 : ... 2 2 1 1 1 2 1 2 4 9 1 1 1 1 1 2 1 1 1 3 2 3 4 1 1 1 1 1 808    23   140     14.94 sec
104 : ... 1 1 2 1 2 7 10 1 9 13 15 8 4 3 2 1 4 2 2 1 1 1 1 1 1 4 827     37   140     15.07 sec
105 : ... 1 1 1 2 1 1 1 2 1 2 7 6 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 829     0   140     15.15 sec
106 : ... 1 1 2 1 1 1 2 1 2 6 5 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 827     0   140     15.22 sec
107 : ... 1 2 1 1 1 2 1 2 6 6 1 1 1 1 1 1 2 1 1 3 3 3 4 3 2 2 1 1 849    23   140     15.31 sec
108 : ... 1 1 2 1 2 6 8 4 7 11 13 15 5 2 1 1 1 1 1 1 3 2 2 2 1 4 866     52   140     15.46 sec
109 : ... 1 1 2 1 2 2 2 1 2 4 9 11 3 2 1 1 1 1 1 1 2 1 1 1 1 1 1 856      0   140     15.53 sec
110 : ... 1 2 1 2 2 2 1 2 4 7 11 3 2 1 1 1 1 1 1 2 1 1 1 1 1 1 1 850      0   140     15.59 sec
111 : ... 2 1 2 2 2 1 2 4 7 11 3 3 2 1 1 1 1 1 2 1 1 1 3 3 3 2 4 867     22   140     15.68 sec
112 : ... 2 2 2 1 2 4 7 11 13 14 14 7 4 1 1 1 2 1 1 1 3 3 3 3 2 5 892    60   140     15.81 sec
113 : ... 1 2 2 2 1 2 2 2 1 5 5 9 2 2 1 1 1 2 1 1 1 2 2 2 1 2 2 2 873     0   140     15.88 sec
114 : ... 2 2 2 1 2 2 2 1 5 4 7 2 2 1 1 1 2 1 1 1 2 2 1 1 2 2 2 2 880    17   140     15.96 sec
115 : ... 2 2 1 2 2 2 1 5 4 7 3 2 2 2 2 2 1 1 1 2 1 1 1 3 2 3 4 4 889    23   140     16.05 sec
116 : ... 2 2 2 1 5 5 9 5 13 14 13 5 4 2 1 1 2 1 1 1 4 4 3 2 2 5 914     65   140     16.19 sec
117 : ... 1 2 2 2 1 4 2 2 1 2 3 2 1 1 1 1 1 2 1 1 1 2 2 2 2 2 2 2 885     0   140     16.26 sec
118 : ... 2 2 2 1 4 2 2 1 2 2 2 1 1 1 1 1 2 1 1 1 2 2 2 2 2 3 2 2 890    13   140     16.34 sec
119 : ... 2 2 1 4 2 2 1 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 869     1   140     16.40 sec
120 : ... 1 4 2 2 1 2 2 2 1 9 13 13 9 5 2 1 1 2 2 1 3 3 2 1 1 1 4 901    61   140     16.54 sec
121 : ... 1 4 2 2 1 2 2 2 1 5 6 8 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 894     0   140     16.61 sec
122 : ... 4 2 2 1 2 2 2 1 5 6 7 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 893     0   140     16.67 sec
123 : ... 2 1 2 2 2 1 5 6 7 10 2 2 1 1 1 1 1 1 2 2 2 4 4 4 4 4 3 938     23   140     16.79 sec
124 : ... 2 1 2 2 2 1 5 6 7 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 927     0   140     16.86 sec
125 : ... 1 2 2 2 1 5 6 8 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 959    24   140     16.96 sec
126 : ... 2 2 2 1 5 6 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 896     1   140     17.03 sec
127 : ... 1 5 9 11 4 9 13 13 6 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 927     64   140     17.16 sec
128 : ... 2 1 4 2 2 1 3 7 8 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 915     0   140     17.24 sec
129 : ... 1 4 2 2 1 3 5 8 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 914     0   140     17.31 sec
130 : ... 2 1 3 5 11 10 6 4 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1009     25   140     17.49 sec
131 : ... 3 7 15 8 24 14 15 12 6 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 957     62   140     17.67 sec
132 : ... 1 2 2 2 1 2 6 11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 949      0   140     17.75 sec
133 : ... 2 2 2 1 2 6 11 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 948      0   140     17.82 sec
134 : ... 2 2 1 2 6 14 8 5 4 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1049    24   140     18.00 sec
135 : ... 1 2 7 12 2 7 10 11 5 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 976     81   140     18.14 sec
136 : ... 2 1 1 1 1 1 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 945     0   140     18.21 sec
137 : ... 1 1 1 1 1 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 944     0   140     18.29 sec
138 : ... 1 1 1 1 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 945     1   140     18.35 sec
139 : ... 1 1 2 2 2 1 7 10 9 5 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 972     76   140     18.48 sec
140 : ... 1 1 2 2 2 1 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 958     0   140     18.55 sec
141 : ... 1 2 2 2 1 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 957     0   140     18.63 sec
142 : ... 2 2 2 1 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 958     1   140     18.70 sec
143 : ... 2 1 3 2 2 1 8 10 11 5 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 990    95   140     18.84 sec
144 : ... 2 1 3 2 2 1 4 2 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 971     0   140     18.92 sec
145 : ... 1 3 2 2 1 4 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 970     0   140     18.99 sec
146 : ... 3 2 2 1 4 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 971     1   140     19.06 sec
147 : ... 2 2 1 4 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 971     0   140     19.13 sec
Invariant F[146] : 971 clauses with 88 flops (out of 195) (cex = 0, ave = 37.65)
Verification of invariant with 971 clauses was successful.  Time =     0.01 sec
Block =  310  Oblig = 34708  Clause = 14255  Call =510028 (sat=55.2%)  Cex =   0  Start =1625
SAT solving =    14.53 sec ( 75.84 %)
  unsat     =     2.90 sec ( 15.14 %)
  sat       =    11.63 sec ( 60.70 %)
Generalize  =     6.83 sec ( 35.68 %)
Push clause =     8.98 sec ( 46.91 %)
Ternary sim =     1.01 sec (  5.27 %)
Containment =     0.22 sec (  1.15 %)
CNF compute =     0.87 sec (  4.55 %)
Refinement  =     0.00 sec (  0.00 %)
TOTAL       =    19.15 sec (100.00 %)
Property proved.  Time =    19.18 sec
