ABC command line: "read /home/andrew/rust-formal-verification/tests/examples/hwmcc20/2019/wolf/2019C/qspiflash_dualflexpress_divfive-p074_zero_then_fold2.aig ; pdr -v".

VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
 39 : ... 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 1 5 128     1    83      0.33 sec
 40 : ... 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 7 8 134     9    83      0.34 sec
 41 : ... 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 134     1    83      0.34 sec
 42 : ... 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 6 139     5    83      0.35 sec
 43 : ... 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 4 7 141     4    83      0.36 sec
 44 : ... 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 7 10 142      7    83      0.37 sec
 45 : ... 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 7 17 153      8    83      0.39 sec
 46 : ... 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 2 2 150     0    83      0.39 sec
 47 : ... 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 2 2 4 147     1    83      0.40 sec
 48 : ... 2 1 1 1 1 2 1 2 2 1 1 1 1 1 1 2 2 2 1 1 1 4 4 5 3 9 164 195   138    84      0.53 sec
 49 : ... 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 2 2 1 1 1 3 2 2 1 1 1 17 207      1    84      0.54 sec
 50 : ... 1 1 1 2 1 1 1 1 1 1 1 1 1 2 2 2 1 1 1 3 2 2 1 1 1 16 15 217     6    84      0.56 sec
 51 : ... 1 1 1 2 1 1 1 1 1 1 1 1 1 2 2 2 1 1 1 3 2 2 1 1 1 1 1 4 207     0    84      0.56 sec
 52 : ... 1 1 2 1 1 1 1 1 1 1 1 1 2 2 2 1 1 1 3 2 2 1 1 1 1 1 5 4 215     4    84      0.57 sec
 53 : ... 1 2 1 1 1 1 1 1 1 1 1 2 2 2 1 1 1 3 2 2 2 4 3 2 2 2 2 9 225    27    84      0.59 sec
 54 : ... 2 1 1 1 1 1 1 1 1 1 2 2 2 1 1 1 3 2 2 1 1 1 1 1 1 1 1 4 215     0    84      0.60 sec
 55 : ... 1 1 1 1 1 1 1 1 1 2 2 2 1 1 1 3 2 2 1 1 1 1 1 1 1 1 5 5 217     5    84      0.61 sec
 56 : ... 1 1 1 1 1 1 1 1 2 2 2 1 1 1 3 2 2 1 1 1 1 1 1 1 1 5 3 5 219     5    84      0.62 sec
 57 : ... 1 1 1 1 1 1 1 2 2 2 1 1 1 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 218     0    84      0.63 sec
 58 : ... 1 1 1 1 1 1 2 2 2 1 1 1 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 2 216     0    84      0.63 sec
 59 : ... 1 1 1 1 1 2 2 2 1 1 1 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 2 4 213     1    84      0.64 sec
 60 : ... 1 1 1 2 2 2 2 1 1 3 2 2 2 1 3 2 2 2 5 5 3 3 2 1 2 4 20 261     59    84      0.71 sec
 61 : ... 1 1 2 2 2 2 1 1 3 2 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 11 6 243      0    84      0.72 sec
 62 : ... 1 2 2 2 2 1 1 3 2 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 13 5 12 253     6    84      0.74 sec
 63 : ... 1 2 2 2 2 1 1 3 2 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 2 3 2 1 247     0    84      0.74 sec
 64 : ... 2 2 2 2 1 1 3 2 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 3 2 1 1 247     1    84      0.75 sec
 65 : ... 2 2 2 1 1 3 2 2 2 1 1 2 1 1 1 1 3 1 1 1 3 4 4 4 3 1 1 7 264    53    84      0.78 sec
 66 : ... 2 1 1 3 2 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 11 258      6    84      0.79 sec
 67 : ... 2 1 1 3 2 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 253     1    84      0.80 sec
 68 : ... 1 1 3 2 2 2 1 1 2 1 1 1 1 1 1 3 1 1 1 2 1 1 3 4 4 3 4 9 279    59    84      0.85 sec
 69 : ... 1 3 2 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 267     1    84      0.86 sec
 70 : ... 3 2 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 271     2    84      0.87 sec
 71 : ... 2 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 6 276     4    84      0.88 sec
 72 : ... 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 272     0    84      0.89 sec
 73 : ... 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 272     1    84      0.90 sec
 74 : ... 1 1 2 1 1 1 1 1 1 1 1 1 1 3 1 1 1 2 1 1 1 1 2 2 4 3 3 7 288    48    84      0.93 sec
 75 : ... 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 276     1    84      0.93 sec
 76 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 11 287      4    84      0.95 sec
 77 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 5 9 280     6    84      0.96 sec
 78 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 281     1    84      0.97 sec
 79 : ... 1 1 1 1 1 1 1 1 1 1 3 1 1 1 2 1 1 1 1 1 1 2 3 2 4 3 2 8 306    79    84      1.01 sec
 80 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 288     0    84      1.02 sec
 81 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 9 293     5    84      1.03 sec
 82 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 5 6 292     2    84      1.04 sec
 83 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 8 8 7 309     9    84      1.07 sec
 84 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 312     1    84      1.08 sec
 85 : ... 1 1 1 1 1 1 1 1 3 1 1 1 2 2 1 1 1 2 2 1 2 4 6 6 2 3 1 7 337    73    84      1.12 sec
 86 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 327     2    84      1.13 sec
 87 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 11 329      4    84      1.15 sec
 88 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 6 5 327     6    84      1.16 sec
 89 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 325     1    84      1.17 sec
 90 : ... 1 1 1 1 1 2 1 1 2 1 1 1 1 2 2 1 1 2 1 1 1 1 3 5 2 2 2 8 372   107    84      1.27 sec
 91 : ... 1 1 1 1 1 1 1 3 1 1 1 1 1 3 1 1 1 2 1 1 1 1 3 1 3 4 13 394    105    84      1.34 sec
 92 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 365     0    84      1.35 sec
 93 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 365     1    84      1.36 sec
 94 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 370     3    84      1.37 sec
 95 : ... 1 1 1 1 1 1 2 2 1 2 2 1 1 1 3 2 2 2 3 2 1 1 1 3 3 2 7 7 402   102    85      1.47 sec
 96 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 4 389     1    85      1.49 sec
 97 : ... 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 2 3 2 2 2 2 2 1 13 18 432    89    85      1.60 sec
 98 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 5 2 384     0    85      1.61 sec
 99 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 5 2 1 383     0    85      1.63 sec
100 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 5 2 1 1 387     2    85      1.64 sec
101 : ... 2 2 1 1 1 1 2 1 2 1 3 3 3 2 3 2 2 1 1 3 1 1 1 6 3 2 2 4 412   101    85      1.72 sec
102 : ... 2 1 1 1 1 2 1 2 1 1 2 2 1 1 2 1 1 1 1 1 1 1 1 3 1 2 1 1 405     1    85      1.73 sec
103 : ... 1 1 1 1 2 1 2 1 1 2 2 1 1 2 1 1 1 1 1 1 1 1 3 1 2 1 1 3 410     2    85      1.75 sec
104 : ... 1 1 2 1 2 1 1 2 2 2 1 3 1 1 1 1 3 2 2 2 3 1 2 1 1 7 16 436     94    85      1.82 sec
105 : ... 1 1 2 1 2 1 1 2 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 395     0    85      1.84 sec
106 : ... 1 2 1 2 1 1 2 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 395     1    85      1.85 sec
107 : ... 2 1 2 1 1 2 2 3 1 1 2 3 2 1 1 1 2 2 1 1 3 4 3 2 1 3 1 7 421   107    85      1.92 sec
108 : ... 2 1 1 2 2 3 1 1 2 2 2 1 1 1 2 2 1 1 1 2 2 1 1 1 1 10 11 423     5    85      1.95 sec
109 : ... 2 1 1 2 2 3 2 2 2 2 2 1 1 2 2 2 1 1 1 2 2 1 1 1 3 9 6 7 437   100    85      2.01 sec
110 : ... 1 1 2 2 3 2 2 2 2 2 1 1 1 1 2 1 1 1 2 2 1 1 1 1 1 1 1 6 400     2    85      2.03 sec
111 : ... 1 2 2 3 2 2 2 2 2 1 1 1 1 2 1 1 1 2 2 1 1 1 1 1 1 1 4 6 401     3    85      2.04 sec
112 : ... 2 3 2 2 3 2 2 1 1 1 1 2 1 1 1 3 2 1 1 1 1 1 3 1 7 11 12 423   102    85      2.12 sec
113 : ... 2 3 2 2 3 2 2 1 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 1 1 4 1 417     0    85      2.14 sec
114 : ... 3 2 2 3 2 2 1 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 1 1 4 1 1 417     1    85      2.15 sec
115 : ... 2 2 3 2 2 1 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 1 1 4 1 1 3 422     2    85      2.17 sec
116 : ... 3 2 2 1 1 1 1 2 1 1 1 1 2 2 2 2 2 1 1 1 1 1 6 3 2 7 12 482    112    85      2.34 sec
117 : ... 3 2 2 1 1 1 1 2 1 1 1 1 2 2 2 2 2 1 1 1 1 1 4 2 1 1 1 2 439     0    85      2.36 sec
118 : ... 2 2 1 1 1 1 2 1 1 1 1 2 2 2 2 2 1 1 1 1 1 4 2 1 1 1 2 1 438     0    85      2.38 sec
119 : ... 2 1 1 1 1 2 1 1 1 1 2 2 2 2 2 1 1 1 1 1 4 2 1 1 1 2 1 1 438     1    85      2.40 sec
120 : ... 1 1 1 1 2 1 1 1 1 2 2 2 2 2 1 1 1 1 1 4 2 1 1 1 2 1 1 3 443     2    85      2.41 sec
121 : ... 1 1 1 2 1 1 1 1 2 2 2 2 2 2 1 1 1 1 4 2 2 1 1 4 2 3 6 7 465   101    85      2.49 sec
122 : ... 1 1 2 1 1 1 1 2 2 2 2 2 2 1 1 1 1 4 2 1 1 1 1 1 1 1 1 4 424     1    85      2.51 sec
123 : ... 2 1 1 1 1 2 2 2 2 2 2 1 1 1 1 4 2 1 1 1 1 1 1 1 1 6 14 433     10    85      2.53 sec
124 : ... 2 1 1 1 1 2 2 2 2 2 2 1 1 1 1 4 2 1 1 1 1 1 1 1 1 1 1 1 431     0    85      2.55 sec
125 : ... 1 1 1 1 2 2 2 2 2 2 1 1 1 1 4 2 1 1 1 1 1 1 1 1 1 1 1 1 431     1    85      2.57 sec
126 : ... 1 1 1 2 2 2 2 2 3 1 1 1 1 4 2 1 1 1 1 3 2 2 2 1 1 3 2 7 459    98    85      2.64 sec
127 : ... 1 1 2 2 2 2 2 3 1 1 1 1 4 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 434     1    85      2.66 sec
128 : ... 1 2 2 2 2 2 3 1 1 1 1 4 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 4 438     3    85      2.68 sec
129 : ... 2 2 2 2 3 1 1 1 1 4 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 11 442      8    85      2.70 sec
130 : ... 2 2 2 2 3 1 1 1 1 4 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 441     1    85      2.72 sec
131 : ... 2 2 2 3 2 1 1 1 5 3 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 4 7 466   108    85      2.80 sec
132 : ... 2 2 3 2 1 1 1 5 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 458     0    85      2.82 sec
133 : ... 2 3 2 1 1 1 5 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 458     1    85      2.84 sec
134 : ... 3 3 1 1 1 5 3 1 1 1 1 1 1 1 1 1 1 1 1 3 3 2 1 1 1 1 1 9 492   100    85      2.92 sec
135 : ... 3 1 1 1 4 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 7 450     5    85      2.94 sec
136 : ... 1 1 4 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 7 11 5 453      8    85      2.97 sec
137 : ... 1 1 4 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 450     1    85      2.99 sec
138 : ... 1 4 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 2 4 1 9 476    98    85      3.06 sec
139 : ... 4 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 449     1    85      3.08 sec
140 : ... 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 5 454     3    85      3.10 sec
141 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 4 4 452     5    85      3.11 sec
142 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 452     1    85      3.13 sec
143 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 2 1 1 1 1 1 1 4 9 490   156    85      3.28 sec
144 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 485     0    85      3.30 sec
145 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 485     1    85      3.32 sec
146 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 2 2 2 3 3 4 3 2 2 16 580    156    86      3.58 sec
147 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 502     1    86      3.61 sec
148 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 4 514    44    86      3.64 sec
149 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 6 8 470     7    86      3.67 sec
150 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 470     1    86      3.69 sec
151 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 4 9 514   145    86      3.82 sec
152 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 492     0    86      3.85 sec
153 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 492     1    86      3.87 sec
154 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 8 508    52    86      3.92 sec
155 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 10 18 524    96    86      4.01 sec
156 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 2 1 484     0    86      4.03 sec
157 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 484     1    86      4.06 sec
158 : ... 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 3 2 6 641   154    86      4.55 sec
159 : ... 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 510     1    86      4.58 sec
160 : ... 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 4 514     3    86      4.61 sec
161 : ... 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 14 16 589   102    86      4.83 sec
162 : ... 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 8 14 8 580     54    86      4.92 sec
163 : ... 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 4 518     0    86      4.95 sec
164 : ... 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 4 1 518     1    86      4.97 sec
165 : ... 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 2 5 2 9 576   148    86      5.19 sec
166 : ... 1 1 1 1 3 2 1 1 1 1 2 2 1 1 1 2 1 1 1 1 1 2 1 1 3 1 11 599    130    86      5.30 sec
167 : ... 1 1 1 1 3 2 1 1 1 1 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 5 6 543     0    86      5.33 sec
168 : ... 1 3 2 1 1 1 1 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 11 14 12 616    106    86      5.52 sec
169 : ... 1 1 3 2 1 1 1 1 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 3 1 1 530     0    86      5.56 sec
170 : ... 1 3 2 1 1 1 1 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 2 1 1 2 528     0    86      5.59 sec
171 : ... 3 2 1 1 1 1 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 2 1 1 2 1 528     1    86      5.61 sec
172 : ... 2 1 1 1 1 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 2 1 1 2 1 9 617   182    87      5.95 sec
173 : ... 1 1 1 2 2 1 1 1 2 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 13 23 736   171   119      6.55 sec
174 : ... 1 1 1 2 2 1 1 1 2 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 2 3 2 667     0   119      6.60 sec
175 : ... 1 1 2 2 1 1 1 2 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 2 3 2 1 667     1   119      6.64 sec
176 : ... 1 2 2 1 1 1 2 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 3 3 4 3 8 686    64   119      6.71 sec
177 : ... 2 2 1 1 1 2 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 2 3 2 1 1 1 667     1   119      6.75 sec
178 : ... 1 1 1 2 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 3 3 2 1 1 1 17 756    136   119      7.06 sec
179 : ... 1 1 2 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 2 3 2 1 1 1 12 21 744   106   119      7.19 sec
180 : ... 1 1 2 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 2 2 1 1 1 5 6 1 656     0   119      7.23 sec
181 : ... 1 2 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 2 2 1 1 1 4 6 1 1 656     1   119      7.27 sec
182 : ... 2 2 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 2 2 2 1 1 1 5 6 3 3 8 873   192   123      8.14 sec
183 : ... 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 2 2 2 1 1 1 3 5 2 3 9 13 861     94   123      8.36 sec
184 : ... 2 1 1 1 2 1 1 1 1 1 2 1 1 1 1 2 2 2 1 1 1 3 5 1 2 1 1 2 815     1   123      8.42 sec
185 : ... 1 1 1 2 1 1 1 1 1 2 1 1 1 1 2 2 2 1 1 1 3 5 1 2 1 1 4 9 825     4   123      8.48 sec
186 : ... 1 2 1 1 1 1 1 2 1 1 1 1 2 2 2 1 1 1 3 5 1 2 1 1 6 11 14 828    11   123      8.55 sec
187 : ... 1 2 1 1 1 1 1 2 1 1 1 1 2 2 2 1 1 1 3 5 1 2 1 1 2 3 2 2 818     0   123      8.60 sec
188 : ... 2 1 1 1 1 1 2 1 1 1 1 2 2 2 1 1 1 3 5 1 2 1 1 2 3 2 2 1 818     1   123      8.64 sec
189 : ... 2 1 1 1 2 1 1 1 1 2 2 2 1 1 1 3 5 1 2 1 1 2 3 3 3 2 11 890    196   123      8.96 sec
190 : ... 1 1 1 2 1 1 1 1 2 2 2 1 1 1 3 5 1 2 1 1 2 3 1 3 1 1 10 831      2   123      9.02 sec
191 : ... 1 1 1 2 1 1 1 1 2 2 2 1 1 1 3 5 1 2 1 1 2 3 1 2 1 1 4 6 829     4   123      9.08 sec
