ABC command line: "read /home/andrew/rust-formal-verification/tests/examples/hwmcc20/2019/wolf/2019C/qspiflash_dualflexpress_divthree-p153_zero_then_fold2.aig ; pdr -v".

VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
 96 : ... 1 13 14 12 10 5 8 6 6 7 18 4 2 6 7 4 6 7 8 3 5 8 6 8 6 1399    54   155     39.01 sec
 97 : ... 2 1 6 7 1 1 1 2 1 1 7 14 6 1 1 4 3 3 3 7 2 2 2 4 2 2 1 1391     0   155     39.29 sec
 98 : ... 1 6 7 1 1 1 2 1 1 7 14 6 1 1 4 3 3 3 7 2 2 3 6 3 2 4 8 1406    15   155     39.58 sec
 99 : ... 6 7 1 1 1 2 1 1 7 14 6 1 1 4 3 3 3 7 2 2 2 4 2 2 3 3 3 1396     0   155     39.85 sec
100 : ... 7 1 1 1 2 1 1 7 14 6 1 1 4 3 3 3 7 2 2 2 4 2 2 3 3 3 3 1393     0   155     40.11 sec
101 : ... 9 16 8 6 8 10 10 9 8 14 11 10 15 20 15 11 15 11 9 8 6 1543     64   155     40.69 sec
102 : ... 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 4 3 2 1 1411      0   155     40.98 sec
103 : ... 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 3 3 2 1 1 1406      0   155     41.25 sec
104 : ... 1 1 2 2 1 1 1 1 1 1 3 3 1 1 1 2 1 1 3 8 11 10 9 10 8 8 1648   106   165     42.19 sec
105 : ... 1 1 2 2 1 1 1 1 1 1 3 3 1 1 1 2 1 1 2 1 2 1 2 3 1 1 1 1529      0   165     42.55 sec
106 : ... 1 2 2 1 1 1 1 1 1 3 3 1 1 1 2 1 1 2 1 1 1 2 3 1 1 3 5 1551     48   165     42.87 sec
107 : ... 2 2 1 1 1 1 1 1 3 3 1 1 1 2 1 1 2 1 1 1 2 3 1 1 2 2 2 1521      0   165     43.15 sec
108 : ... 2 1 1 1 1 1 1 3 3 1 1 1 2 1 1 2 1 1 1 2 3 1 1 2 2 2 2 1519      0   165     43.43 sec
109 : ... 15 10 4 1 12 8 4 1 10 8 4 1 9 6 4 2 8 6 3 1 9 9 5 3 8 2254    102   165     45.95 sec
110 : ... 13 10 2 1 10 7 2 1 9 7 1 1 7 5 3 1 5 4 1 1 7 7 2 1 3 3 2039     0   165     46.45 sec
111 : ... 10 2 1 10 7 2 1 8 6 1 1 7 4 3 1 5 4 1 1 7 7 1 1 3 3 1 2034      0   165     46.79 sec
112 : ... 53 42 28 55 83 56 67 188 175 140 89 137 155 118 43 53 5133    128   165     56.25 sec
113 : ... 7 4 1 1 9 16 9 3 7 11 1 1 25 31 18 1 25 50 34 11 16 20 2602     0   165     57.03 sec
114 : ... 3 1 1 9 16 9 3 6 9 1 1 16 18 15 1 24 37 20 11 16 20 4 2576      0   165     57.39 sec
115 : ... 1218 1214 1142 1159 1085 1111 1128 1355 1188 502 222 8912    1493   165    150.88 sec
116 : ... 42 21 1 4 7 3 1 7 1 4 1 1 2 2 1 3 3 2 1 66 55 65 15 17 3262    51   165    154.07 sec
117 : ... 19 1 4 7 3 1 7 1 4 1 1 2 2 1 2 3 2 1 1 13 20 1 12 11 3174       7   165    154.50 sec
118 : ... 37 19 1 4 7 3 1 7 1 4 1 1 2 2 1 2 3 2 1 1 2 2 1 4 2 1 3163      1   165    154.88 sec
119 : ... 19 1 4 7 3 1 7 1 4 1 1 2 2 1 2 3 2 1 1 2 2 1 1 2 1 3 3150       2   165    155.25 sec
120 : ... 19 1 4 7 3 1 7 1 4 1 1 2 2 1 2 3 2 1 1 2 2 1 1 2 1 3 7 3122     5   165    155.61 sec
121 : ... 1 4 7 3 1 7 1 4 1 1 2 2 1 2 3 2 1 1 2 2 1 1 2 4 7 5 6 3125      9   165    155.98 sec
122 : ... 4 7 3 1 7 1 4 1 1 2 2 1 2 3 2 1 1 2 2 1 1 2 2 1 1 1 1 3108      1   165    156.35 sec
123 : ... 7 3 1 7 1 4 1 1 2 2 1 2 3 2 1 1 2 2 1 1 2 2 1 1 1 3 5 3102     12   165    156.70 sec
124 : ... 3 1 7 1 4 1 1 2 2 1 2 3 2 1 1 2 2 1 1 2 2 1 1 1 2 1 1 3086      0   165    157.06 sec
125 : ... 1 7 1 4 1 1 2 2 1 2 3 2 1 1 2 2 1 1 2 2 1 1 1 2 1 1 1 3085      0   165    157.40 sec
126 : ... 7 1 4 1 1 2 2 1 2 3 2 1 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 3085      1   165    157.75 sec
127 : ... 1 4 1 1 2 2 1 2 3 2 1 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 5 3089      2   165    158.10 sec
128 : ... 4 1 1 2 2 1 2 3 2 1 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 5 6 3086      2   165    158.44 sec
129 : ... 1 1 2 2 1 2 3 2 1 1 2 2 1 1 2 2 1 1 1 2 2 3 1 1 6 6 2 3087     16   165    158.79 sec
130 : ... 1 2 2 1 2 3 2 1 1 2 2 1 1 2 2 1 1 1 2 2 3 1 1 2 7 6 1 3085     18   165    159.14 sec
131 : ... 2 2 1 2 3 2 1 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 5 3 0 0 3085      0   165    159.50 sec
Invariant F[129] : 3085 clauses with 164 flops (out of 195) (cex = 0, ave = 50.49)
Verification of invariant with 3085 clauses was successful.  Time =     0.06 sec
Block =  150  Oblig =182626  Clause = 69389  Call =2106988 (sat=53.4%)  Cex =   0  Start =6961
SAT solving =   101.53 sec ( 63.63 %)
  unsat     =    30.26 sec ( 18.96 %)
  sat       =    71.27 sec ( 44.66 %)
Generalize  =    78.65 sec ( 49.29 %)
Push clause =    33.02 sec ( 20.69 %)
Ternary sim =     6.59 sec (  4.13 %)
Containment =    11.98 sec (  7.50 %)
CNF compute =    13.63 sec (  8.54 %)
Refinement  =     0.00 sec (  0.00 %)
TOTAL       =   159.57 sec (100.00 %)
Property proved.  Time =   159.61 sec
145.53user 14.10system 2:39.67elapsed 99%CPU (0avgtext+0avgdata 357144maxresident)k
16inputs+48outputs (0major+87662minor)pagefaults 0swaps
